214	-24.8782	-23.0183	0.627024	0.00406684
215	-21.5546	-22.9853	0.548515	0.00598603
216	-22.5275	-22.9742	0.609079	0.00376676
217	-22.5307	-22.9629	0.589639	0.00395931
218	-24.6683	-22.9947	0.529822	0.00399206
219	-25.4601	-23.0419	0.456547	0.00407721
220	-26.766	-23.1147	0.674129	0.00387191
221	-27.3222	-23.1962	0.271865	0.0038812
222	-27.2343	-23.2759	0.387011	0.00432901
223	-27.4609	-23.3578	0.594125	0.00467038
224	-28.0039	-23.4479	0.77806	0.00475924
225	-27.9263	-23.534	0.331681	0.00461901
226	-29.0069	-23.6419	0.799743	0.00473566
227	-31.549	-23.7964	0.307007	0.00465976
228	-31.8629	-23.9563	0.319718	0.00461868
229	-32.0307	-24.1164	-0.489297	0.00457402
230	-34.0435	-24.3172	-1.48075	0.00470142
231	-35.7179	-24.5516	-2.12677	0.00440221
232	-35.5642	-24.7814	-2.24864	0.00459851
233	-35.1811	-25	-2.26509	0.00482194
234	-37.1843	-25.254	-2.68455	0.00463418
235	-38.9634	-25.5404	-2.48716	0.00463243
236	-34.7422	-25.7349	-2.89167	0.00429839
237	-35.627	-25.9439	-2.49538	0.00392211
238	-36.4544	-26.1662	-2.65614	0.00494192
239	-32.1846	-26.2981	-1.8718	0.00444408
240	-31.1918	-26.4029	-1.16746	0.00377975
241	-29.5784	-26.4708	-0.342747	0.003801
242	-30.8099	-26.5588	-0.339756	0.00372026
243	-30.4978	-26.6392	-0.62837	0.00481007
244	-28.3461	-26.6759	-0.339009	0.00425848
245	-24.0422	-26.6249	0.00194416	0.00481098
246	-21.3063	-26.5185	-0.0339459	0.00463609
247	-20.7164	-26.4026	0.137278	0.00462743
248	-20.6895	-26.2877	0.309998	0.00486298
249	-20.5652	-26.1716	-0.384619	0.00529204
250	-22.0714	-26.0913	-1.25719	0.00435722
251	-20.8958	-25.9922	-2.92606	0.00394956
252	-22.865	-25.9417	-4.09996	0.00419649
253	-22.9245	-25.8976	-5.61032	0.0040448
254	-22.6253	-25.8576	-7.38836	0.0046238
255	-33.9525	-26.0528	-8.72002	0.00459756
256	-38.5597	-26.3392	-10.7134	0.00425156
257	-21.1888	-26.2856	-12.54	0.00470487
258	-14.5512	-26.1065	-14.7099	0.00452065
259	-8.42735	-25.8115	-15.7066	0.00406197
260	-7.61227	-25.5107	-15.7051	0.00410529
261	-3.6404	-25.1337	-16.2202	0.0039234
262	-3.05404	-24.7769	-17.0143	0.00533595
263	-3.0556	-24.4091	-17.3852	0.0039961
264	-1.98765	-24.0131	-17.9691	0.00307827
265	-3.56429	-23.6791	-18.0057	0.0042554
266	-1.88299	-23.3034	-17.7852	0.00341481
267	-0.488149	-22.911	-17.5945	0.00366794
268	1.0872	-22.4901	-17.3029	0.00342522
269	2.89351	-22.0511	-17.4412	0.00404709
270	3.25328	-21.6077	-17.4225	0.00366877
271	2.58486	-21.1893	-16.1836	0.00383137
272	2.7809	-20.773	-14.825	0.00398389
273	7.08758	-20.2777	-13.3812	0.00425952
274	13.3266	-19.6584	-11.9965	0.00402355
275	8.10839	-19.1517	-11.6779	0.00413508
276	13.0274	-18.5619	-10.285	0.00470046
277	15.6403	-17.9261	-8.99068	0.00478311
278	12.8173	-17.3521	-7.78389	0.00464072
279	16.5524	-16.708	-6.88814	0.00446241
280	11.0156	-16.1863	-6.73486	0.00484531
281	11.7951	-15.6595	-6.8545	0.0049875
282	10.3413	-15.1717	-7.19919	0.0047877
283	11.6427	-14.6703	-7.90427	0.00494034
284	13.6558	-14.1414	-7.93642	0.0048581
285	10.9724	-13.6763	-8.03661	0.00477782
286	6.10351	-13.3236	-9.24416	0.00545189
287	3.82531	-13.0258	-10.2057	0.00498958
288	3.23221	-12.747	-10.7433	0.00463347
289	1.83521	-12.505	-9.51782	0.00471775
290	2.82891	-12.2481	-7.5536	0.00533237
291	5.73347	-11.9222	-5.57966	0.00456044
292	7.95384	-11.5477	-4.65625	0.00421436
293	10.0614	-11.1359	-3.40085	0.00444729
294	10.1423	-10.725	-2.5567	0.00441829
295	12.1592	-10.2789	-1.76637	0.00462009
296	17.4036	-9.73328	-0.412284	0.00463393
297	21.7763	-9.10494	0.816941	0.00458435
298	22.4688	-8.46934	1.74185	0.0051496
299	24.1827	-7.80816	1.26407	0.00476562
300	22.867	-7.18876	-0.339756	0.00476195
301	18.9997	-6.66656	-1.48225	0.00470367
302	16.684	-6.20654	-1.52711	0.00481369
303	15.5422	-5.77818	-1.83367	0.00442475
304	16.7904	-5.33403	-1.97349	0.00401535
305	18.8328	-4.85873	-1.96227	0.00415479
306	19.0492	-4.38833	-1.82096	0.00403472
307	18.3318	-3.94058	-2.0206	0.00372822
308	17.6457	-3.51646	-1.9032	0.00384054
309	17.4893	-3.10758	-1.86806	0.00602669
310	17.578	-2.70138	-1.23625	0.00409954
311	15.2558	-2.34701	-1.20634	0.0039404
312	13.3899	-2.03773	-1.15849	0.00461884
313	12.5398	-1.75152	-0.888571	0.00470592
314	12.5252	-1.46997	-0.742021	0.00457102
315	13.1229	-1.18172	-0.533412	0.00496242
316	14.9323	-0.861794	-0.630613	0.00450582
317	17.0735	-0.506155	-0.77492	0.004962
318	17.251	-0.154801	-0.660521	0.00498888
319	17.6442	0.198147	-0.528178	0.00468154
320	19.1279	0.574175	-0.800342	0.00495855
321	19.2334	0.94398	-0.908011	0.00431093
322	18.732	1.29622	-0.629117	0.00395494
323	18.9263	1.64636	-0.789126	0.00398556
324	19.2556	1.99545	-0.70314	0.0040046
325	19.3026	2.33881	-0.808566	0.00403618
326	19.6066	2.68147	-0.934181	0.00340377
327	19.4615	3.01383	-0.73903	0.00354533
328	19.5169	3.34065	-0.762208	0.00446974
329	19.3111	3.65659	-0.727815	0.00464084
330	18.4733	3.94993	-0.448921	0.00420903
331	19.1469	4.25214	-0.272463	0.00391245
332	18.9362	4.54494	-0.418265	0.0033159
333	18.7373	4.82675	-0.347233	0.004977
334	18.5599	5.10006	-0.0660967	0.00396173
335	17.9248	5.35629	0.0460588	0.0041305
336	17.5422	5.60018	0.354112	0.0039881
337	18.3763	5.85712	0.403461	0.00407826
338	17.5682	6.09304	0.161205	0.00428972
339	18.6665	6.34507	-0.233582	0.00353437
340	18.6743	6.59083	-0.464622	0.00360624
341	18.7006	6.83128	-0.35172	0.00382279
342	18.7738	7.06898	-0.353215	0.00333619
343	18.1487	7.28913	-0.288913	0.00418912
344	18.74	7.51701	-0.742021	0.00399039
345	18.7864	7.73941	-0.900534	0.00410775
346	18.3014	7.94703	-0.992502	0.00410725
347	18.8591	8.16131	-0.862401	0.00407442
348	18.6103	8.36684	-0.722581	0.00407084
349	18.1699	8.56011	-0.119184	0.00394902
350	16.2917	8.71427	0.0625082	0.00397723
351	16.5941	8.87209	0.244948	0.00354725
352	16.7186	9.02997	0.381777	0.00394673
353	16.043	9.17183	0.788528	0.00427327
354	18.0808	9.35308	0.896945	0.00397235
355	18.6196	9.54191	0.834138	0.00398231
356	18.426	9.72289	0.969473	0.0040343
357	18.416	9.90057	0.789276	0.00402639
358	18.2799	10.071	0.736189	0.0037233
359	18.2567	10.239	0.449818	0.00588821
360	18.2543	10.4015	0.302521	0.00491972
361	17.8223	10.5511	0.0161506	0.0040286
362	17.6729	10.6936	-0.386114	0.00559662
363	16.4548	10.8075	-0.91474	0.00354537
364	17.9585	10.947	-0.807071	0.00392898
365	18.3883	11.0924	-0.608182	0.00434934
366	18.7276	11.2427	-0.624631	0.00401326
367	18.4829	11.385	-0.671737	0.00414612
368	18.9003	11.5326	-0.721085	0.0040593
369	19.0581	11.6802	-0.644071	0.00406301
370	19.0708	11.8253	-0.759218	0.00441479
371	19.0595	11.9667	-0.386862	0.00431581
372	19.0776	12.1072	-0.181991	0.00465338
373	19.1855	12.2479	0.0961548	0.00459485
374	19.0625	12.3847	0.253172	0.00482657
375	18.8736	12.5155	0.232237	0.00439663
376	17.1128	12.6084	0.303269	0.00393378
377	16.9751	12.6969	0.51786	0.00396036
378	16.5769	12.7766	0.709272	0.00418174
379	15.6059	12.836	0.494681	0.00399377
380	15.2653	12.8866	0.813203	0.00418653
381	13.6186	12.9045	0.462529	0.00407492
382	15.4606	12.9574	0.610575	0.0039494
383	15.4942	13.0117	0.529075	0.0060269
384	16.045	13.0749	0.167934	0.00485819
385	18.0322	13.1748	0.419163	0.00469475
386	18.2186	13.2774	0.292801	0.00405247
387	18.4485	13.3819	0.238967	0.0037905
388	18.2479	13.4801	0.322709	0.00371318
389	18.2256	13.5763	0.651699	0.00422823
390	18.4098	13.6754	0.28981	0.0038145
391	17.4647	13.7524	0.384768	0.00402726
392	18.3571	13.8462	0.342149	0.00459789
393	17.7236	13.9254	0.212049	0.0049058
394	18.1865	14.0116	0.503653	0.0046548
395	18.5311	14.1042	0.298035	0.00459422
396	17.3658	14.1709	0.168682	0.00507011
397	17.5229	14.2388	0.449071	0.00501037
398	17.1428	14.2991	0.401965	0.00500671
399	17.0166	14.3551	0.412433	0.00426156
400	18.3589	14.4371	0.683102	0.00458427
401	18.5455	14.5224	0.797501	0.0047552
402	19.2524	14.6203	0.762358	0.00424657
403	19.1562	14.7142	0.878253	0.00421336
404	19.6468	14.8164	0.798248	0.0041315
405	19.6438	14.9165	0.917881	0.0045976
406	18.6384	14.9959	0.976949	0.00553067
407	16.6584	15.0328	0.70628	0.00371647
408	15.062	15.0362	0.75862	0.00411721
409	16.847	15.0756	0.604593	0.00425585
410	17.7353	15.1311	0.624781	0.00399706
411	17.2267	15.176	0.51113	0.0047737
412	18.6371	15.2474	0.697308	0.00439988
413	18.9783	15.3247	0.678616	0.00394806
414	18.9505	15.4001	0.727216	0.00431955
415	18.6389	15.4677	0.522345	0.00397902
416	18.8145	15.5368	0.509635	0.00430477
417	18.8773	15.606	0.560478	0.00475528
418	18.3859	15.6643	0.31598	0.0048404
419	18.772	15.7277	0.18887	0.00406992
420	19.0079	15.7942	-0.017496	0.0046076
421	18.0336	15.8389	0.0296093	0.00454131
422	18.1311	15.8848	-0.604443	0.00384745
423	17.1914	15.9087	-0.673232	0.00387524
424	18.1412	15.9507	-0.7323	0.00396944
425	18.4103	15.9969	-0.686691	0.00423194
426	18.1308	16.0368	-0.524439	0.00400056
427	16.1615	16.0374	-0.6022	0.00369402
428	18.6121	16.0866	-0.274706	0.00401135
429	18.1663	16.127	0.113352	0.00422194
430	16.8154	16.1414	0.102884	0.00562753
431	18.4182	16.1874	0.0961548	0.00404422
432	18.2694	16.2294	0.678616	0.00432522
433	19.5547	16.2986	0.72273	0.00409084
434	19.258	16.3607	0.961248	0.00411642
435	19.4184	16.4258	0.902179	0.00419078
436	19.7738	16.4961	0.597864	0.00373005
437	18.776	16.5442	0.407199	0.00430739
438	19.4522	16.6039	0.292801	0.00394452
439	18.7472	16.648	0.197095	0.00409396
440	17.1424	16.6586	0.200085	0.00371618
441	17.2066	16.6704	0.360842	0.0041902
442	15.2246	16.6429	-0.211152	0.00409371
443	16.2122	16.6334	0.117838	0.00406271
444	16.3224	16.6277	-0.0421704	0.00392274
445	17.6005	16.647	0.449818	0.00397539
446	18.139	16.6786	0.896197	0.00397498
447	19.4928	16.738	1.44277	0.00356579
448	19.4942	16.7984	1.37921	0.00372501
449	18.1467	16.831	1.45174	0.00422728
450	18.3492	16.8672	1.18332	0.00405122
451	17.1367	16.8768	0.992652	0.00363557
452	15.7258	16.8575	1.37996	0.00388524
453	20.3969	16.9339	0.707777	0.00409067
454	20.3815	17.0056	0.557488	0.0039669
455	16.5732	16.9998	0.0714808	0.00518527
456	17.9117	17.0183	-0.209656	0.00494888
457	28.7376	17.2517	-0.644071	0.00480182
458	29.1443	17.4871	-0.487802	0.00393053
459	20.7613	17.5507	-0.954368	0.00397219
460	23.6858	17.6699	-0.700897	0.00369831
461	24.7495	17.8089	-0.531916	0.0038857
462	24.6841	17.9443	-0.715104	0.00394373
463	23.874	18.0604	-0.173767	0.00356025
464	20.4064	18.1068	-0.24106	0.00334957
465	23.6784	18.2173	-0.177505	0.0036911
466	24.3705	18.3397	-0.164047	0.0040873
467	24.5281	18.4628	-0.118436	0.00396285
468	24.7801	18.5887	-0.493036	0.00388674
469	25.0819	18.7168	-0.149092	0.00370306
470	25.1175	18.8441	-0.086285	0.00473458
471	24.9654	18.9661	-0.186477	0.00458785
472	25.3151	19.0924	0.214292	0.00406942
473	25.4878	19.2213	0.135783	0.00465067
474	25.6566	19.3505	0.0131594	0.00418428
475	25.7889	19.4793	0.149989	0.00461914
476	25.863	19.6077	0.420658	0.00463334
477	25.7	19.7316	0.285324	0.00497125
478	25.904	19.8564	0.503653	0.00485206
479	23.1338	19.9242	0.467016	0.00452973
480	24.0692	20.0097	0.548515	0.00562291
481	25.4834	20.1213	0.623286	0.0040453
482	24.447	20.2099	0.442341	0.00347209
483	24.5469	20.2988	0.51786	0.00500237
484	23.3219	20.3617	0.707776	0.00476891
485	21.8717	20.3953	0.607584	0.00483302
486	22.2735	20.4355	0.350374	0.00443954
487	21.2708	20.4538	0.71301	0.00461501
488	19.0897	20.4298	0.659175	0.00471837
489	15.1163	20.3264	0.422901	0.00439625
490	13.7294	20.1961	0.388507	0.0039609
491	13.447	20.0625	0.22775	0.00363757
492	12.3018	19.9081	0.277099	0.00403093
493	11.712	19.7453	0.256163	0.00393473
494	10.3582	19.5586	0.399722	0.00421361
495	8.69922	19.343	0.508139	0.00403097
496	6.47692	19.0875	0.324204	0.00364836
497	5.0684	18.8085	0.192608	0.00435592
498	3.62797	18.5056	0.394488	0.00398027
499	1.99661	18.177	0.617304	0.00404822
500	-0.64849	17.8028	0.641231	0.00371664
501	-1.59383	17.4173	0.727216	0.00392115
502	-2.78166	17.0163	0.680111	0.00423048
503	-4.0804	16.597	0.714506	0.00395523
504	-5.40581	16.1605	0.526084	0.00503158
505	-6.66087	15.7061	0.353365	0.00385341
506	-7.4224	15.245	0.558235	0.00434293
507	-8.4064	14.7738	0.959004	0.0033047
508	-10.3412	14.2752	0.480474	0.00400802
509	-11.7068	13.7575	0.531318	0.00398223
510	-11.6535	13.2517	0.536552	0.00478453
511	-12.9829	12.7294	0.604593	0.00443212
512	-13.9046	12.1994	1.37024	0.00451353
513	-13.8145	11.6848	1.67381	0.00421728
514	-14.0462	11.1781	2.7677	0.0048701
515	-15.1802	10.6643	3.41521	0.00492688
516	-14.4827	10.1769	4.07319	0.00463626
517	-8.91802	9.81464	3.33521	0.00491888
518	-4.44765	9.54523	3.32025	0.00484273
519	-0.496807	9.35773	3.20211	0.00410159
520	3.0616	9.24671	3.26417	0.00474633
521	6.0757	9.19825	2.30562	0.00467725
522	1.24396	9.04913	0.680859	0.00441337
523	-2.67179	8.81756	-0.0683397	0.00427139
524	-3.46255	8.57166	-1.06129	0.00456385
525	-3.42473	8.32671	-1.55253	0.00482869
526	-5.93032	8.03424	-3.17131	0.00481794
527	-4.97621	7.75835	-3.46516	0.00504333
528	-8.47436	7.41595	-2.864	0.00522647
529	-11.96	7.01874	-2.9141	0.00345134
530	-10.574	6.65629	-3.06065	0.00370885
531	-9.27698	6.32489	-2.31369	0.00424744
532	-16.1011	5.86719	-1.65272	0.00405047
533	-12.1961	5.49935	-1.32747	0.00405434
534	-12.5798	5.13203	-1.29084	0.00441437
535	-13.7374	4.75015	-1.30654	0.00355104
536	-13.7999	4.37401	-0.358449	0.00400839
537	-14.3179	3.99875	0.271117	0.00405509
538	-15.1369	3.6171	-0.185729	0.0040026
539	-15.0279	3.24348	-0.146849	0.00397223
540	-14.2766	2.89251	-0.196197	0.00393811
541	-14.2015	2.54993	-0.0429181	0.00364611
542	-13.4989	2.2288	0.272613	0.003516
543	-15.9449	1.86626	0.548515	0.00348338
544	-15.8568	1.51375	0.311493	0.00362607
545	-16.682	1.15091	0.295792	0.00352237
546	-16.9396	0.790021	0.247191	0.00318538
547	-18.4105	0.40676	0.422902	0.00309156
548	-17.9783	0.0405003	0.483465	0.00347684
549	-19.1024	-0.340449	0.431874	0.00402897
550	-19.0849	-0.713759	0.549263	0.00373205
551	-19.2101	-1.0816	0.507392	0.00388345
552	-19.1475	-1.44101	0.38402	0.00383537
553	-19.1785	-1.79403	0.121576	0.00458218
554	-19.1295	-2.1402	0.239714	0.00457931
555	-18.8833	-2.47429	-0.0376843	0.00328828
556	-18.4264	-2.79348	0.218031	0.0040548
557	-18.1173	-3.09914	-0.0189914	0.00380646
558	-17.4067	-3.38537	-0.276949	0.00411979
559	-17.509	-3.66891	-0.027964	0.00392024
560	-17.6367	-3.94837	-0.0877799	0.00404922
561	-16.5106	-4.19993	-0.149092	0.00365423
562	-17.2958	-4.4624	-0.150587	0.00378321
563	-17.1522	-4.71672	0.0041872	0.00355154
564	-17.178	-4.96594	0.204571	0.00295225
565	-16.6558	-5.19901	0.373553	0.00361765
566	-17.6092	-5.44575	0.21504	0.00400651
567	-16.8222	-5.67237	0.153728	0.00427385
568	-17.6085	-5.91041	0.419163	0.00456573
569	-17.2737	-6.13573	0.447575	0.00474287
570	-17.4815	-6.36049	0.635996	0.00491555
571	-16.442	-6.55921	0.679363	0.00466296
572	-16.6783	-6.75849	0.603845	0.00465751
